,Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_Length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,Preceeding,Following,Space_Hdwy,Time_Hdwy
292926,1014,2456,509,1118847224500,14.857000000000001,36.533,6451139.607999999,1873345.1809999999,16.0,7.9,2,50.0,0.0,2,1006,0,101.99,2.04
292927,1014,2457,509,1118847224600,14.832,41.532,6451142.967999999,1873341.479,16.0,7.9,2,50.0,0.0,2,1006,0,101.69,2.03
292928,1014,2458,509,1118847224700,14.806,46.532,6451146.329,1873337.7769999998,16.0,7.9,2,50.0,0.0,2,1006,0,101.24,2.02
292929,1014,2459,509,1118847224800,14.78,51.532,6451149.69,1873334.075,16.0,7.9,2,50.0,0.0,2,1006,0,100.73,2.01
292930,1014,2460,509,1118847224900,14.754000000000001,56.532,6451153.051,1873330.3730000001,16.0,7.9,2,50.0,0.0,2,1006,0,100.22,2.0
292931,1014,2461,509,1118847225000,14.729000000000001,61.532,6451156.411,1873326.6709999999,16.0,7.9,2,50.0,0.0,2,1006,0,99.7,1.99
292932,1014,2462,509,1118847225100,14.703,66.532,6451159.772000001,1873322.969,16.0,7.9,2,50.0,0.0,2,1006,0,99.14,1.98
292933,1014,2463,509,1118847225200,14.677,71.532,6451163.132999999,1873319.267,16.0,7.9,2,50.0,0.0,2,1006,0,98.57,1.97
292934,1014,2464,509,1118847225300,14.652000000000001,76.53,6451166.493,1873315.565,16.0,7.9,2,50.02,0.28,2,1006,0,98.01,1.96
292935,1014,2465,509,1118847225400,14.626,81.54899999999999,6451169.853999999,1873311.862,16.0,7.9,2,49.9,-2.05,2,1006,0,97.44,1.95
292936,1014,2466,509,1118847225500,14.6,86.55,6451173.215,1873308.16,16.0,7.9,2,49.48,-5.76,2,1006,1039,96.84,1.96
292937,1014,2467,509,1118847225600,14.574000000000002,91.477,6451176.596,1873304.436,16.0,7.9,2,48.94,-6.55,2,1006,0,96.2,1.97
292938,1014,2468,509,1118847225700,14.633,96.323,6451179.92,1873300.755,16.0,7.9,2,48.47,-3.61,2,1006,0,95.56,1.97
292939,1014,2469,509,1118847225800,14.679,101.11399999999999,6451183.196,1873297.166,16.0,7.9,2,48.34,1.71,2,1006,0,94.88,1.96
292940,1014,2470,509,1118847225900,14.738,105.945,6451186.4229999995,1873293.61,16.0,7.9,2,48.57,3.29,2,1006,0,94.09,1.94
292941,1014,2471,509,1118847226000,14.797,110.84200000000001,6451189.701,1873289.999,16.0,7.9,2,48.65,-0.49,2,1006,0,93.19,1.92
292942,1014,2472,509,1118847226100,14.87,115.743,6451193.027000001,1873286.3169999998,16.0,7.9,2,48.28,-6.59,2,1006,0,92.27,1.91
292943,1014,2473,509,1118847226200,14.969000000000001,120.569,6451196.242000001,1873282.716,16.0,7.9,2,47.42,-11.2,2,1006,0,91.42,1.93
292944,1014,2474,509,1118847226300,15.011,125.257,6451199.397999999,1873279.261,16.0,7.9,2,46.35,-10.95,2,1006,0,90.72,1.96
292945,1014,2475,509,1118847226400,15.027999999999999,129.80700000000002,6451202.472999999,1873275.93,16.0,7.9,2,45.5,-6.25,2,1006,0,90.21,1.98
292946,1014,2476,509,1118847226500,15.083,134.296,6451205.477999999,1873272.62,16.0,7.9,2,45.07,-1.87,2,1006,0,89.92,2.0
292947,1014,2477,509,1118847226600,15.137,138.778,6451208.503,1873269.2880000002,16.0,7.9,2,44.96,0.19,2,1006,0,89.71,2.0
292948,1014,2478,509,1118847226700,15.192,143.274,6451211.527000001,1873265.957,16.0,7.9,2,44.98,0.26,2,1006,0,89.45,1.99
292949,1014,2479,509,1118847226800,15.245999999999999,147.775,6451214.552,1873262.625,16.0,7.9,2,45.0,0.0,2,1006,0,89.19,1.98
292950,1014,2480,509,1118847226900,15.300999999999998,152.275,6451217.5770000005,1873259.293,16.0,7.9,2,45.0,0.0,2,1006,0,89.01,1.98
292951,1014,2481,509,1118847227000,15.356,156.787,6451220.601,1873255.961,16.0,7.9,2,44.88,-1.9,2,1006,0,88.97,1.98
292952,1014,2482,509,1118847227100,15.411,161.275,6451223.626,1873252.629,16.0,7.9,2,44.6,-3.57,2,1006,0,89.01,2.0
292953,1014,2483,509,1118847227200,15.465,165.708,6451226.651000001,1873249.2969999998,16.0,7.9,2,44.41,-1.74,2,1006,0,89.09,2.01
292954,1014,2484,509,1118847227300,15.559000000000001,170.12,6451229.675,1873245.965,16.0,7.9,2,44.4,1.66,2,1006,0,89.2,2.01
292955,1014,2485,509,1118847227400,15.677,174.55200000000002,6451232.7,1873242.6330000001,16.0,7.9,2,44.59,3.52,2,1006,0,89.26,2.0
292956,1014,2486,509,1118847227500,15.796,179.03799999999998,6451235.723999999,1873239.301,16.0,7.9,2,44.86,1.89,2,1006,0,89.16,1.99
292957,1014,2487,509,1118847227600,15.914000000000001,183.549,6451238.749,1873235.97,16.0,7.9,2,44.98,0.0,2,1006,0,88.89,1.98
292958,1014,2488,509,1118847227700,16.032,188.047,6451241.774,1873232.638,16.0,7.9,2,44.98,0.0,2,1006,0,88.51,1.97
292959,1014,2489,509,1118847227800,16.151,192.546,6451244.7979999995,1873229.3059999999,16.0,7.9,2,44.98,0.0,2,1006,0,88.01,1.96
292960,1014,2490,509,1118847227900,16.269000000000002,197.044,6451247.823,1873225.9740000002,16.0,7.9,2,44.98,0.0,2,1006,0,87.46,1.94
292961,1014,2491,509,1118847228000,16.387,201.543,6451250.847999999,1873222.642,16.0,7.9,2,44.99,0.0,2,1006,0,86.87,1.93
292962,1014,2492,509,1118847228100,16.506,206.041,6451253.872,1873219.31,16.0,7.9,2,44.99,0.0,2,1006,0,86.29,1.92
292963,1014,2493,509,1118847228200,16.625,210.53799999999998,6451256.897000001,1873215.9780000001,16.0,7.9,2,45.0,0.24,2,1006,0,85.73,1.91
292964,1014,2494,509,1118847228300,16.743,215.04,6451259.922,1873212.646,16.0,7.9,2,45.02,0.17,2,1006,0,85.16,1.89
292965,1014,2495,509,1118847228400,16.861,219.55599999999998,6451262.946,1873209.315,16.0,7.9,2,44.9,-1.88,2,1006,0,84.49,1.88
292966,1014,2496,509,1118847228500,16.98,224.09400000000002,6451265.991,1873205.961,16.0,7.9,2,44.11,-11.2,2,1006,0,83.66,1.9
292967,1014,2497,509,1118847228600,17.136,228.39,6451268.965,1873202.628,16.0,7.9,2,42.42,-11.2,2,1006,0,82.94,1.96
292968,1014,2498,509,1118847228700,17.264,232.551,6451271.857999999,1873199.419,16.0,7.9,2,40.65,-11.2,2,1006,0,82.27,2.02
292969,1014,2499,509,1118847228800,17.475,236.53400000000002,6451274.679,1873196.335,16.0,7.9,2,39.48,-5.78,2,1006,0,81.77,2.07
292970,1014,2500,509,1118847228900,17.701,240.372,6451277.418,1873193.374,16.0,7.9,2,39.23,4.67,2,1006,0,81.42,2.08
292971,1014,2501,509,1118847229000,17.96,244.315,6451280.086,1873190.4340000001,16.0,7.9,2,39.63,3.93,2,1006,1023,80.98,2.04
292972,1014,2502,509,1118847229100,18.221,248.329,6451282.775,1873187.4719999998,16.0,7.9,2,39.88,0.12,2,1006,1023,80.47,2.02
292973,1014,2503,509,1118847229200,18.483,252.31599999999997,6451285.4629999995,1873184.511,16.0,7.9,2,39.9,0.27,2,1006,1023,79.98,2.0
292974,1014,2504,509,1118847229300,18.744,256.306,6451288.152000001,1873181.549,16.0,7.9,2,39.94,0.46,2,1006,1023,79.49,1.99
292975,1014,2505,509,1118847229400,19.019000000000002,260.29900000000004,6451290.8270000005,1873178.58,16.0,7.9,2,40.01,0.98,2,1006,1023,79.0,1.97
292976,1014,2506,509,1118847229500,19.269000000000002,264.303,6451293.532000001,1873175.618,16.0,7.9,2,40.12,1.26,2,1006,1023,78.52,1.96
292977,1014,2507,509,1118847229600,19.442999999999998,268.319,6451296.306,1873172.695,16.0,7.9,2,40.26,1.56,2,1006,1023,77.98,1.94
292978,1014,2508,509,1118847229700,19.547,272.355,6451299.127,1873169.824,16.0,7.9,2,40.41,1.39,2,1006,1023,77.32,1.91
292979,1014,2509,509,1118847229800,19.575,276.415,6451302.017000001,1873166.9919999999,16.0,7.9,2,40.42,-0.59,2,1006,1023,76.61,1.9
292980,1014,2510,509,1118847229900,19.61,280.476,6451304.932999999,1873164.125,16.0,7.9,2,40.18,-3.97,2,1006,1023,75.92,1.89
292981,1014,2511,509,1118847230000,19.592,284.48400000000004,6451307.841,1873161.34,16.0,7.9,2,39.76,-5.34,2,1006,1023,75.39,1.9
292982,1014,2512,509,1118847230100,19.448,288.41900000000004,6451310.756,1873158.7219999998,16.0,7.9,2,39.41,-2.62,2,1006,1023,74.98,1.9
292983,1014,2513,509,1118847230200,19.253,292.32599999999996,6451313.6729999995,1873156.175,16.0,7.9,2,39.27,0.41,2,1006,1023,74.57,1.9
292984,1014,2514,509,1118847230300,19.105999999999998,296.263,6451316.6110000005,1873153.539,16.0,7.9,2,39.15,-1.31,2,1006,1023,74.13,1.89
292985,1014,2515,509,1118847230400,19.139,300.21,6451319.4520000005,1873150.747,16.0,7.9,2,38.7,-7.43,2,1006,1023,73.69,1.9
292986,1014,2516,509,1118847230500,19.185,304.063,6451322.209,1873148.019,16.0,7.9,2,37.74,-11.2,2,1006,1023,73.33,1.94
292987,1014,2517,509,1118847230600,19.178,307.779,6451324.881,1873145.446,16.0,7.9,2,36.56,-11.2,2,1006,1023,73.12,2.0
292988,1014,2518,509,1118847230700,19.125,311.355,6451327.467999999,1873143.02,16.0,7.9,2,35.61,-7.31,2,1006,1023,73.04,2.05
292989,1014,2519,509,1118847230800,19.115,314.845,6451329.967,1873140.618,16.0,7.9,2,35.11,-2.31,2,1006,1023,73.05,2.08
292990,1014,2520,509,1118847230900,19.107,318.325,6451332.49,1873138.1909999999,16.0,7.9,2,34.96,0.15,2,1006,1023,73.07,2.09
292991,1014,2521,509,1118847231000,19.099,321.82,6451335.012,1873135.765,16.0,7.9,2,34.98,0.29,2,1006,1023,73.07,2.09
292992,1014,2522,509,1118847231100,19.090999999999998,325.322,6451337.534,1873133.3380000002,16.0,7.9,2,35.0,0.0,2,1006,1023,73.07,2.09
292993,1014,2523,509,1118847231200,19.082,328.82199999999995,6451340.057,1873130.9119999998,16.0,7.9,2,35.0,0.0,2,1006,1023,73.05,2.09
292994,1014,2524,509,1118847231300,19.074,332.32300000000004,6451342.579,1873128.486,16.0,7.9,2,35.0,0.0,2,1006,1023,73.05,2.09
292995,1014,2525,509,1118847231400,19.066,335.82199999999995,6451345.102000001,1873126.0590000001,16.0,7.9,2,35.0,0.0,2,1006,1023,73.08,2.09
292996,1014,2526,509,1118847231500,19.057000000000002,339.32199999999995,6451347.624,1873123.6330000001,16.0,7.9,2,35.0,0.0,2,1006,1023,73.2,2.09
292997,1014,2527,509,1118847231600,19.05,342.849,6451350.146000001,1873121.206,16.0,7.9,2,34.76,-3.92,2,1006,1023,73.36,2.11
292998,1014,2528,509,1118847231700,19.041,346.32199999999995,6451352.669,1873118.78,16.0,7.9,2,34.21,-7.11,2,1006,1023,73.64,2.15
292999,1014,2529,509,1118847231800,19.033,349.68800000000005,6451355.191000001,1873116.3530000001,16.0,7.9,2,33.82,-3.47,2,1006,1023,74.08,2.19
293000,1014,2530,509,1118847231900,19.07,353.022,6451357.7129999995,1873113.927,16.0,7.9,2,33.72,1.94,2,1006,1023,74.6,2.21
293001,1014,2531,509,1118847232000,19.146,356.38699999999994,6451360.257,1873111.48,16.0,7.9,2,33.82,3.04,2,1006,1023,75.13,2.22
293002,1014,2532,509,1118847232100,19.235,359.82099999999997,6451362.737000001,1873109.073,16.0,7.9,2,33.83,-3.05,2,1006,1023,75.61,2.23
293003,1014,2533,509,1118847232200,19.308,363.23,6451365.17,1873106.7319999998,16.0,7.9,2,33.32,-8.35,2,1006,1023,76.1,2.28
