,Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_Length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,Preceeding,Following,Space_Hdwy,Time_Hdwy
867484,2444,7003,754,1118847679200,16.849,33.982,6451136.422,1873345.747,16.5,6.9,2,45.0,0.0,2,2432,0,67.55,1.5
867485,2444,7004,754,1118847679300,16.825,38.483000000000004,6451139.447000001,1873342.415,16.5,6.9,2,45.0,0.0,2,2432,0,67.39,1.5
867486,2444,7005,754,1118847679400,16.802,42.983000000000004,6451142.472,1873339.083,16.5,6.9,2,45.0,0.0,2,2432,0,67.26,1.49
867487,2444,7006,754,1118847679500,16.78,47.483000000000004,6451145.496,1873335.751,16.5,6.9,2,45.0,0.0,2,2432,0,67.23,1.49
867488,2444,7007,754,1118847679600,16.756,51.983000000000004,6451148.521000001,1873332.419,16.5,6.9,2,45.0,0.0,2,2432,0,67.24,1.49
867489,2444,7008,754,1118847679700,16.733,56.483000000000004,6451151.546,1873329.0869999998,16.5,6.9,2,45.0,0.0,2,2432,0,67.21,1.49
867490,2444,7009,754,1118847679800,16.71,60.982,6451154.57,1873325.756,16.5,6.9,2,45.0,0.0,2,2432,0,67.02,1.49
867491,2444,7010,754,1118847679900,16.686,65.48,6451157.595,1873322.424,16.5,6.9,2,45.01,0.28,2,2432,0,66.71,1.48
867492,2444,7011,754,1118847680000,16.663,69.984,6451160.62,1873319.092,16.5,6.9,2,45.03,0.15,2,2432,0,66.26,1.47
867493,2444,7012,754,1118847680100,16.64,74.498,6451163.643999999,1873315.76,16.5,6.9,2,44.94,-1.48,2,2432,0,65.73,1.46
867494,2444,7013,754,1118847680200,16.617,79.003,6451166.688999999,1873312.406,16.5,6.9,2,44.65,-4.27,2,2432,0,65.21,1.46
867495,2444,7014,754,1118847680300,16.607,83.48299999999999,6451169.677,1873309.095,16.5,6.9,2,43.94,-9.63,2,2432,0,64.72,1.47
867496,2444,7015,754,1118847680400,16.585,87.82799999999999,6451172.619,1873305.854,16.5,6.9,2,42.81,-11.2,2,2432,0,64.38,1.5
867497,2444,7016,754,1118847680500,16.564,92.044,6451175.509,1873302.668,16.5,6.9,2,41.81,-9.28,2,2432,0,64.18,1.54
867498,2444,7017,754,1118847680600,16.595,96.134,6451178.33,1873299.583,16.5,6.9,2,41.27,-1.77,2,2432,0,64.07,1.55
867499,2444,7018,754,1118847680700,16.646,100.213,6451181.12,1873296.509,16.5,6.9,2,41.24,3.3,2,2432,0,63.93,1.55
867500,2444,7019,754,1118847680800,16.697,104.363,6451183.93,1873293.414,16.5,6.9,2,41.42,1.0,2,2432,0,63.71,1.54
867501,2444,7020,754,1118847680900,16.748,108.546,6451186.732000001,1873290.3269999998,16.5,6.9,2,41.28,-4.07,2,2432,0,63.46,1.54
867502,2444,7021,754,1118847681000,16.811,112.665,6451189.506,1873287.253,16.5,6.9,2,40.83,-5.59,2,2432,0,63.28,1.55
867503,2444,7022,754,1118847681100,16.847,116.713,6451192.231000001,1873284.27,16.5,6.9,2,40.37,-4.31,2,2432,0,63.07,1.56
867504,2444,7023,754,1118847681200,16.896,120.711,6451194.899,1873281.33,16.5,6.9,2,40.06,-1.64,2,2432,0,62.78,1.57
867505,2444,7024,754,1118847681300,16.944000000000003,124.696,6451197.5879999995,1873278.369,16.5,6.9,2,39.96,0.14,2,2432,0,62.46,1.56
867506,2444,7025,754,1118847681400,16.993,128.691,6451200.276000001,1873275.407,16.5,6.9,2,39.98,0.26,2,2432,0,62.17,1.56
867507,2444,7026,754,1118847681500,17.042,132.69299999999998,6451202.965,1873272.445,16.5,6.9,2,40.0,0.0,2,2432,0,61.91,1.55
867508,2444,7027,754,1118847681600,17.09,136.692,6451205.653,1873269.4840000002,16.5,6.9,2,40.0,0.0,2,2432,0,61.63,1.54
867509,2444,7028,754,1118847681700,17.139,140.692,6451208.342,1873266.5219999999,16.5,6.9,2,40.0,0.0,2,2432,0,61.26,1.53
867510,2444,7029,754,1118847681800,17.188,144.692,6451211.031,1873263.56,16.5,6.9,2,40.0,0.0,2,2432,0,60.8,1.52
867511,2444,7030,754,1118847681900,17.236,148.691,6451213.719,1873260.5990000002,16.5,6.9,2,40.0,0.0,2,2432,0,60.29,1.51
867512,2444,7031,754,1118847682000,17.285,152.691,6451216.408,1873257.6369999999,16.5,6.9,2,40.0,0.0,2,2432,0,59.78,1.49
867513,2444,7032,754,1118847682100,17.334,156.705,6451219.096,1873254.675,16.5,6.9,2,39.86,-2.14,2,2432,2462,59.26,1.49
867514,2444,7033,754,1118847682200,17.382,160.691,6451221.785,1873251.7140000002,16.5,6.9,2,39.56,-4.03,2,2432,2462,58.77,1.49
867515,2444,7034,754,1118847682300,17.430999999999997,164.614,6451224.473999999,1873248.7519999999,16.5,6.9,2,39.35,-1.72,2,2432,2462,58.35,1.48
867516,2444,7035,754,1118847682400,17.496,168.519,6451227.1620000005,1873245.79,16.5,6.9,2,39.36,2.06,2,2432,2462,57.98,1.47
867517,2444,7036,754,1118847682500,17.6,172.46,6451229.851,1873242.8290000001,16.5,6.9,2,39.47,2.12,2,2432,2462,57.5,1.46
867518,2444,7037,754,1118847682600,17.707,176.455,6451232.558999999,1873239.845,16.5,6.9,2,39.34,-4.08,2,2432,2462,56.8,1.44
867519,2444,7038,754,1118847682700,17.848,180.42,6451235.198,1873236.8830000001,16.5,6.9,2,38.62,-11.2,2,2432,2462,56.05,1.45
867520,2444,7039,754,1118847682800,17.965,184.218,6451237.754,1873234.043,16.5,6.9,2,37.45,-11.2,2,2432,2462,55.53,1.48
867521,2444,7040,754,1118847682900,18.048,187.891,6451240.234,1873231.331,16.5,6.9,2,36.43,-8.49,2,2432,2462,55.29,1.52
867522,2444,7041,754,1118847683000,18.112000000000002,191.43,6451242.609,1873228.757,16.5,6.9,2,36.1,1.12,2,2432,2462,55.28,1.53
867523,2444,7042,754,1118847683100,18.163,194.982,6451245.005,1873226.18,16.5,6.9,2,36.65,10.55,2,2432,2462,55.27,1.51
867524,2444,7043,754,1118847683200,18.19,198.709,6451247.547,1873223.4840000002,16.5,6.9,2,37.86,11.2,2,2432,2462,55.23,1.46
867525,2444,7044,754,1118847683300,18.214000000000002,202.558,6451250.209,1873220.668,16.5,6.9,2,39.22,11.2,2,2432,2462,55.18,1.41
867526,2444,7045,754,1118847683400,18.21,206.55700000000002,6451252.992000001,1873217.765,16.5,6.9,2,40.26,8.03,2,2432,2462,55.13,1.37
867527,2444,7046,754,1118847683500,18.117,210.65599999999998,6451255.914,1873214.8469999998,16.5,6.9,2,40.84,3.13,2,2432,2462,55.04,1.35
867528,2444,7047,754,1118847683600,18.025,214.77700000000002,6451258.818,1873211.945,16.5,6.9,2,41.04,0.31,2,2432,2462,54.92,1.34
867529,2444,7048,754,1118847683700,17.933,218.885,6451261.722,1873209.044,16.5,6.9,2,41.07,0.12,2,2432,2462,54.75,1.33
867530,2444,7049,754,1118847683800,17.84,223.03799999999998,6451264.626,1873206.1430000002,16.5,6.9,2,40.67,-6.5,2,2432,2462,54.5,1.34
867531,2444,7050,754,1118847683900,17.749000000000002,227.072,6451267.53,1873203.241,16.5,6.9,2,39.5,-11.2,2,2432,2462,54.31,1.38
867532,2444,7051,754,1118847684000,17.675,230.946,6451270.448,1873200.2980000002,16.5,6.9,2,38.08,-11.2,2,2432,2462,54.23,1.42
867533,2444,7052,754,1118847684100,17.685,234.709,6451273.219,1873197.4540000001,16.5,6.9,2,36.75,-11.07,2,2432,2462,54.19,1.47
867534,2444,7053,754,1118847684200,17.788,238.28,6451275.863,1873194.756,16.5,6.9,2,35.76,-5.27,2,2432,2462,54.31,1.52
867535,2444,7054,754,1118847684300,17.868,241.821,6451278.386,1873192.205,16.5,6.9,2,35.3,-4.78,2,2432,2462,54.5,1.54
867536,2444,7055,754,1118847684400,17.99,245.328,6451280.766,1873189.735,16.5,6.9,2,34.96,-3.55,2,2432,2462,54.8,1.57
867537,2444,7056,754,1118847684500,18.221,248.773,6451283.074,1873187.1840000001,16.5,6.9,2,34.77,0.9,2,2432,2462,55.18,1.59
