,Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_Length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,Preceeding,Following,Space_Hdwy,Time_Hdwy
182441,656,1587,298,1118847137600,54.733999999999995,38.782,6451111.448,1873316.8569999998,13.5,8.4,2,35.02,0.0,5,652,0,61.89,1.77
182442,656,1588,298,1118847137700,54.718999999999994,41.781000000000006,6451113.464,1873314.636,13.5,8.4,2,35.02,0.0,5,652,0,61.92,1.77
182443,656,1589,298,1118847137800,54.703,44.781000000000006,6451115.481000001,1873312.415,13.5,8.4,2,35.02,0.0,5,652,0,61.91,1.77
182444,656,1590,298,1118847137900,54.68600000000001,48.281000000000006,6451117.833,1873309.823,13.5,8.4,2,35.02,0.0,5,652,0,61.41,1.75
182445,656,1591,298,1118847138000,54.667,51.781000000000006,6451120.186000001,1873307.2319999998,13.5,8.4,2,35.02,0.0,5,652,0,60.91,1.74
182446,656,1592,298,1118847138100,54.65,55.278999999999996,6451122.538,1873304.64,13.5,8.4,2,35.02,0.26,5,652,0,60.42,1.73
182447,656,1593,298,1118847138200,54.631,58.783,6451124.891,1873302.049,13.5,8.4,2,35.03,0.14,5,652,0,59.92,1.71
182448,656,1594,298,1118847138300,54.614,62.297,6451127.243,1873299.457,13.5,8.4,2,34.94,-1.49,5,652,0,59.4,1.7
182449,656,1595,298,1118847138400,54.595,65.80199999999999,6451129.616,1873296.844,13.5,8.4,2,34.64,-4.28,5,652,0,58.87,1.7
182450,656,1596,298,1118847138500,54.59,69.264,6451131.932,1873294.273,13.5,8.4,2,34.1,-6.98,5,652,0,58.4,1.71
182451,656,1597,298,1118847138600,54.573,72.649,6451134.201,1873291.773,13.5,8.4,2,33.34,-8.36,5,652,0,58.14,1.74
182452,656,1598,298,1118847138700,54.558,75.943,6451136.419,1873289.3269999998,13.5,8.4,2,32.5,-8.56,5,652,0,58.14,1.79
182453,656,1599,298,1118847138800,54.54,79.15,6451138.57,1873286.96,13.5,8.4,2,31.66,-8.38,5,652,0,58.37,1.84
182454,656,1600,298,1118847138900,54.523,82.264,6451140.67,1873284.648,13.5,8.4,2,30.9,-6.99,5,652,0,58.85,1.9
182455,656,1601,298,1118847139000,54.494,85.34299999999999,6451142.722999999,1873282.406,13.5,8.4,2,29.85,-11.2,5,652,0,59.52,1.99
182456,656,1602,298,1118847139100,54.479,88.234,6451144.719,1873280.207,13.5,8.4,2,28.37,-11.2,5,652,0,60.4,2.13
182457,656,1603,298,1118847139200,54.464,90.999,6451146.7360000005,1873277.985,13.5,8.4,2,27.45,-7.22,5,652,0,61.39,2.24
182458,656,1604,298,1118847139300,54.475,93.62100000000001,6451148.752,1873275.764,13.5,8.4,2,27.46,7.6,5,652,0,62.53,2.28
182459,656,1605,298,1118847139400,54.511,96.383,6451150.768999999,1873273.543,13.5,8.4,2,28.31,11.2,5,652,0,63.58,2.25
182460,656,1606,298,1118847139500,54.548,99.28200000000001,6451152.785,1873271.322,13.5,8.4,2,29.49,8.2,5,652,0,64.22,2.18
182461,656,1607,298,1118847139600,54.585,102.337,6451154.801,1873269.1,13.5,8.4,2,30.0,0.0,5,652,0,64.54,2.15
182462,656,1608,298,1118847139700,54.621,105.337,6451156.818,1873266.879,13.5,8.4,2,30.0,0.0,5,652,0,64.76,2.16
182463,656,1609,298,1118847139800,54.658,108.337,6451158.834,1873264.658,13.5,8.4,2,30.0,0.0,5,652,674,64.68,2.16
182464,656,1610,298,1118847139900,54.693999999999996,111.337,6451160.851,1873262.436,13.5,8.4,2,30.0,0.0,5,652,674,64.69,2.16
182465,656,1611,298,1118847140000,54.731,114.337,6451162.867000001,1873260.215,13.5,8.4,2,30.0,0.0,5,652,674,64.88,2.16
182466,656,1612,298,1118847140100,54.766999999999996,117.337,6451164.884,1873257.994,13.5,8.4,2,30.0,0.0,5,652,674,65.17,2.17
182467,656,1613,298,1118847140200,54.803000000000004,120.336,6451166.9,1873255.773,13.5,8.4,2,30.0,0.03,5,652,674,65.63,2.19
182468,656,1614,298,1118847140300,54.84,123.338,6451168.917,1873253.551,13.5,8.4,2,29.99,-0.25,5,652,674,66.14,2.21
182469,656,1615,298,1118847140400,54.876999999999995,126.335,6451170.932999999,1873251.33,13.5,8.4,2,29.97,-0.16,5,652,674,66.61,2.22
182470,656,1616,298,1118847140500,54.906000000000006,129.31799999999998,6451172.957,1873249.111,13.5,8.4,2,30.09,1.93,5,652,674,66.96,2.23
182471,656,1617,298,1118847140600,54.964,132.31,6451174.935,1873246.9,13.5,8.4,2,30.51,6.06,5,652,674,67.19,2.2
182472,656,1618,298,1118847140700,54.966,135.362,6451177.006,1873244.6709999999,13.5,8.4,2,31.3,10.25,5,652,674,67.31,2.15
182473,656,1619,298,1118847140800,54.922,138.539,6451179.2,1873242.3769999999,13.5,8.4,2,32.39,11.2,5,652,674,67.28,2.08
182474,656,1620,298,1118847140900,54.846000000000004,141.83700000000002,6451181.507999999,1873240.007,13.5,8.4,2,33.5,10.61,5,652,674,67.1,2.0
182475,656,1621,298,1118847141000,54.724,145.265,6451183.931,1873237.581,13.5,8.4,2,34.35,6.78,5,652,674,66.72,1.94
182476,656,1622,298,1118847141100,54.51,148.762,6451186.488,1873235.1469999999,13.5,8.4,2,34.84,2.75,5,652,674,66.22,1.9
182477,656,1623,298,1118847141200,54.303000000000004,152.278,6451189.025,1873232.7240000002,13.5,8.4,2,35.02,0.32,5,652,674,65.69,1.88
182478,656,1624,298,1118847141300,54.095,155.783,6451191.562999999,1873230.301,13.5,8.4,2,35.06,0.15,5,652,674,65.17,1.86
182479,656,1625,298,1118847141400,53.888000000000005,159.338,6451194.1,1873227.8769999999,13.5,8.4,2,34.63,-6.86,5,652,674,64.61,1.87
182480,656,1626,298,1118847141500,53.68,162.761,6451196.637999999,1873225.4540000001,13.5,8.4,2,33.43,-11.2,5,652,674,64.31,1.92
182481,656,1627,298,1118847141600,53.486000000000004,166.033,6451199.191000001,1873222.995,13.5,8.4,2,32.04,-11.2,5,652,674,63.83,1.99
