,Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_Length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,Preceeding,Following,Space_Hdwy,Time_Hdwy
389889,1215,3244,488,1118847303300,17.37,32.43,6451134.997,1873346.553,12.0,5.5,2,33.81,0.0,2,1209,0,54.67,1.62
389890,1215,3245,488,1118847303400,17.355,35.43,6451137.012999999,1873344.332,12.0,5.5,2,33.81,0.0,2,1209,0,54.52,1.61
389891,1215,3246,488,1118847303500,17.34,38.429,6451139.029,1873342.111,12.0,5.5,2,33.81,0.0,2,1209,0,54.55,1.61
389892,1215,3247,488,1118847303600,17.324,41.43,6451141.046,1873339.89,12.0,5.5,2,33.81,0.0,2,1209,0,54.74,1.62
389893,1215,3248,488,1118847303700,17.309,44.43,6451143.062000001,1873337.668,12.0,5.5,2,33.81,0.0,2,1209,0,55.09,1.63
389894,1215,3249,488,1118847303800,17.253,47.908,6451145.445,1873335.1,12.0,5.5,2,33.81,11.2,2,1209,0,55.14,1.63
389895,1215,3250,488,1118847303900,17.273,51.388999999999996,6451147.747,1873332.5080000001,12.0,5.5,2,34.73,4.79,2,1209,0,55.18,1.59
389896,1215,3251,488,1118847304000,17.254,54.922,6451150.12,1873329.894,12.0,5.5,2,35.01,0.02,2,1209,0,55.15,1.58
389897,1215,3252,488,1118847304100,17.236,58.425,6451152.472,1873327.303,12.0,5.5,2,35.0,-0.34,2,1209,0,55.14,1.58
389898,1215,3253,488,1118847304200,17.218,61.913999999999994,6451154.825,1873324.711,12.0,5.5,2,35.09,1.41,2,1209,0,55.15,1.57
389899,1215,3254,488,1118847304300,17.201,65.40899999999999,6451157.157000001,1873322.142,12.0,5.5,2,35.39,4.61,2,1209,0,55.16,1.56
389900,1215,3255,488,1118847304400,17.17,68.965,6451159.546,1873319.529,12.0,5.5,2,35.84,5.29,2,1209,0,55.11,1.54
389901,1215,3256,488,1118847304500,17.157,72.602,6451161.991,1873316.8269999998,12.0,5.5,2,36.1,0.95,2,1209,0,54.97,1.52
389902,1215,3257,488,1118847304600,17.165,76.265,6451164.457,1873314.07,12.0,5.5,2,35.82,-6.49,2,1209,0,54.79,1.53
389903,1215,3258,488,1118847304700,17.199,79.845,6451166.83,1873311.378,12.0,5.5,2,34.94,-11.2,2,1209,0,54.7,1.57
389904,1215,3259,488,1118847304800,17.166,83.26899999999999,6451169.154,1873308.841,12.0,5.5,2,33.63,-11.2,2,1209,0,54.78,1.63
389905,1215,3260,488,1118847304900,17.108,86.566,6451171.385,1873306.445,12.0,5.5,2,32.27,-11.2,2,1209,0,55.0,1.7
389906,1215,3261,488,1118847305000,16.998,89.70299999999999,6451173.602000001,1873304.142,12.0,5.5,2,31.43,-5.6,2,1209,0,55.4,1.76
389907,1215,3262,488,1118847305100,16.879,92.77,6451175.8270000005,1873301.858,12.0,5.5,2,31.22,1.87,2,1209,0,55.88,1.79
389908,1215,3263,488,1118847305200,16.817,95.87299999999999,6451178.052,1873299.5559999999,12.0,5.5,2,31.46,5.04,2,1209,0,56.33,1.79
389909,1215,3264,488,1118847305300,16.756,99.05799999999999,6451180.277000001,1873297.254,12.0,5.5,2,31.83,2.47,2,1209,0,56.7,1.78
389910,1215,3265,488,1118847305400,16.695,102.275,6451182.502,1873294.9519999998,12.0,5.5,2,31.97,-0.3,2,1209,0,57.05,1.78
389911,1215,3266,488,1118847305500,16.634,105.45700000000001,6451184.726,1873292.65,12.0,5.5,2,32.08,1.8,2,1209,0,57.41,1.79
389912,1215,3267,488,1118847305600,16.574,108.641,6451186.936000001,1873290.3630000001,12.0,5.5,2,32.56,7.1,2,1209,0,57.69,1.77
389913,1215,3268,488,1118847305700,16.471,111.915,6451189.196,1873288.085,12.0,5.5,2,33.56,11.2,2,1209,0,57.86,1.72
389914,1215,3269,488,1118847305800,16.42,115.355,6451191.558999999,1873285.62,12.0,5.5,2,35.06,11.2,2,1209,0,58.0,1.65
389915,1215,3270,488,1118847305900,16.4,118.949,6451194.02,1873283.003,12.0,5.5,2,36.81,11.2,2,1209,1219,58.15,1.58
389916,1215,3271,488,1118847306000,16.404,122.7,6451196.579,1873280.246,12.0,5.5,2,38.36,11.2,2,1209,1219,58.27,1.52
389917,1215,3272,488,1118847306100,16.468,126.624,6451199.25,1873277.281,12.0,5.5,2,39.32,6.03,2,1209,1219,58.4,1.49
389918,1215,3273,488,1118847306200,16.542,130.65,6451201.951,1873274.269,12.0,5.5,2,39.47,-3.44,2,1209,1219,58.47,1.48
389919,1215,3274,488,1118847306300,16.624000000000002,134.625,6451204.602000001,1873271.2980000002,12.0,5.5,2,38.86,-9.74,2,1209,1219,58.5,1.51
389920,1215,3275,488,1118847306400,16.63,138.474,6451207.205,1873268.4919999999,12.0,5.5,2,37.86,-11.0,2,1209,1219,58.56,1.55
389921,1215,3276,488,1118847306500,16.594,142.187,6451209.771000001,1873265.7859999998,12.0,5.5,2,36.92,-8.28,2,1209,1219,58.75,1.59
389922,1215,3277,488,1118847306600,16.442999999999998,145.811,6451212.332,1873263.254,12.0,5.5,2,36.31,-4.14,2,1209,1219,59.06,1.63
389923,1215,3278,488,1118847306700,16.269000000000002,149.398,6451214.9,1873260.75,12.0,5.5,2,36.03,-0.88,2,1209,1219,59.43,1.65
389924,1215,3279,488,1118847306800,16.112000000000002,152.987,6451217.467999999,1873258.219,12.0,5.5,2,35.99,0.35,2,1209,1219,59.74,1.66
389925,1215,3280,488,1118847306900,15.956,156.588,6451220.036,1873255.688,12.0,5.5,2,36.01,0.17,2,1209,1219,59.93,1.66
389926,1215,3281,488,1118847307000,15.8,160.205,6451222.603999999,1873253.157,12.0,5.5,2,35.9,-2.05,2,1209,1219,60.01,1.67
389927,1215,3282,488,1118847307100,15.644,163.793,6451225.171,1873250.626,12.0,5.5,2,35.61,-3.68,2,1209,1219,60.1,1.69
389928,1215,3283,488,1118847307200,15.482000000000001,167.321,6451227.744,1873248.0969999998,12.0,5.5,2,35.46,-1.0,2,1209,1219,60.2,1.7
389929,1215,3284,488,1118847307300,15.360999999999999,170.83599999999998,6451230.307,1873245.591,12.0,5.5,2,35.57,3.36,2,1209,1219,60.21,1.69
389930,1215,3285,488,1118847307400,15.286,174.39700000000002,6451232.866,1873243.025,12.0,5.5,2,35.88,4.63,2,1209,1219,60.14,1.68
389931,1215,3286,488,1118847307500,15.34,178.037,6451235.359,1873240.342,12.0,5.5,2,36.07,-0.26,2,1209,1219,60.01,1.66
389932,1215,3287,488,1118847307600,15.477,181.68599999999998,6451237.782000001,1873237.6130000001,12.0,5.5,2,35.77,-6.38,2,1209,1219,59.95,1.68
389933,1215,3288,488,1118847307700,15.629000000000001,185.24200000000002,6451240.142000001,1873234.927,12.0,5.5,2,35.1,-7.87,2,1209,1219,59.97,1.71
389934,1215,3289,488,1118847307800,15.755,188.7,6451242.431,1873232.352,12.0,5.5,2,34.46,-5.6,2,1209,1219,60.0,1.74
389935,1215,3290,488,1118847307900,15.89,192.09400000000002,6451244.661,1873229.8269999998,12.0,5.5,2,34.07,-2.01,2,1209,1219,60.08,1.76
389936,1215,3291,488,1118847308000,16.029,195.47400000000002,6451246.909,1873227.2759999998,12.0,5.5,2,33.94,0.11,2,1209,1219,60.18,1.77
389937,1215,3292,488,1118847308100,16.169,198.868,6451249.157000001,1873224.725,12.0,5.5,2,33.95,0.19,2,1209,1219,60.28,1.78
389938,1215,3293,488,1118847308200,16.308,202.267,6451251.406,1873222.174,12.0,5.5,2,33.96,-0.12,2,1209,1219,60.4,1.78
389939,1215,3294,488,1118847308300,16.447,205.65599999999998,6451253.654,1873219.6230000001,12.0,5.5,2,34.0,0.76,2,1209,1219,60.58,1.78
389940,1215,3295,488,1118847308400,16.596,209.041,6451255.8889999995,1873217.072,12.0,5.5,2,34.26,3.86,2,1209,1219,60.83,1.78
389941,1215,3296,488,1118847308500,16.7,212.455,6451258.165,1873214.544,12.0,5.5,2,34.9,8.69,2,1209,1219,61.09,1.75
389942,1215,3297,488,1118847308600,16.748,215.98,6451260.542,1873211.99,12.0,5.5,2,35.97,11.2,2,1209,1219,61.27,1.7
389943,1215,3298,488,1118847308700,16.834,219.648,6451263.012,1873209.285,12.0,5.5,2,37.33,11.2,2,1209,1219,61.29,1.64
389944,1215,3299,488,1118847308800,16.929000000000002,223.472,6451265.575,1873206.469,12.0,5.5,2,38.24,5.83,2,1209,1219,61.11,1.6
389945,1215,3300,488,1118847308900,17.053,227.388,6451268.24,1873203.505,12.0,5.5,2,38.28,-4.69,2,1209,1219,60.82,1.59
389946,1215,3301,488,1118847309000,17.166,231.196,6451270.941000001,1873200.52,12.0,5.5,2,38.1,-3.73,2,1209,1219,60.66,1.59
389947,1215,3302,488,1118847309100,17.325,234.94299999999998,6451273.629,1873197.5590000001,12.0,5.5,2,38.18,4.75,2,1209,1219,60.58,1.59
389948,1215,3303,488,1118847309200,17.586,238.733,6451276.318,1873194.5969999998,12.0,5.5,2,38.74,10.57,2,1209,1219,60.44,1.56
389949,1215,3304,488,1118847309300,17.847,242.685,6451279.007,1873191.635,12.0,5.5,2,39.56,5.82,2,1209,1219,60.06,1.52
389950,1215,3305,488,1118847309400,18.108,246.71599999999998,6451281.695,1873188.674,12.0,5.5,2,39.92,0.06,2,1209,1219,59.49,1.49
