,Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_Length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,Preceeding,Following,Space_Hdwy,Time_Hdwy
868238,2446,7034,661,1118847682300,29.166999999999998,36.584,6451128.998,1873335.5790000001,15.0,7.4,2,48.82,0.0,3,2441,0,78.9,1.62
868239,2446,7035,661,1118847682400,29.141,41.583999999999996,6451132.359,1873331.8769999999,15.0,7.4,2,48.82,0.0,3,2441,0,78.35,1.6
868240,2446,7036,661,1118847682500,29.116,46.583999999999996,6451135.719,1873328.175,15.0,7.4,2,48.82,0.0,3,2441,0,77.71,1.59
868241,2446,7037,661,1118847682600,29.09,51.583999999999996,6451139.08,1873324.4730000002,15.0,7.4,2,48.82,0.0,3,2441,0,77.04,1.58
868242,2446,7038,661,1118847682700,29.064,56.583999999999996,6451142.441000001,1873320.771,15.0,7.4,2,48.82,0.0,3,2441,0,76.41,1.57
868243,2446,7039,661,1118847682800,29.039,61.422,6451145.7,1873317.1809999999,15.0,7.4,2,48.82,-2.84,3,2441,0,76.04,1.56
868244,2446,7040,661,1118847682900,29.015,66.264,6451148.927,1873313.625,15.0,7.4,2,48.7,1.07,3,2441,0,75.7,1.55
868245,2446,7041,661,1118847683000,28.989,71.134,6451152.206,1873310.014,15.0,7.4,2,48.76,1.33,3,2441,0,75.29,1.54
868246,2446,7042,661,1118847683100,28.963,76.032,6451155.529,1873306.354,15.0,7.4,2,48.76,-1.26,3,2441,0,74.75,1.53
868247,2446,7043,661,1118847683200,28.938000000000002,80.934,6451158.807,1873302.743,15.0,7.4,2,48.43,-5.58,3,2441,0,74.14,1.53
868248,2446,7044,661,1118847683300,28.914,85.74700000000001,6451162.034,1873299.187,15.0,7.4,2,47.89,-5.58,3,2441,0,73.56,1.54
868249,2446,7045,661,1118847683400,28.875999999999998,90.465,6451165.31,1873295.5980000002,15.0,7.4,2,47.81,1.66,3,2441,0,73.01,1.53
868250,2446,7046,661,1118847683500,28.916,95.213,6451168.634,1873291.917,15.0,7.4,2,48.28,8.46,3,2441,0,72.44,1.5
868251,2446,7047,661,1118847683600,28.978,100.064,6451172.015,1873288.1919999998,15.0,7.4,2,49.04,9.76,3,2441,2463,71.82,1.46
868252,2446,7048,661,1118847683700,29.038,105.05,6451175.376,1873284.49,15.0,7.4,2,49.78,4.44,3,2441,2463,71.16,1.43
868253,2446,7049,661,1118847683800,29.099,110.086,6451178.737000001,1873280.7880000002,15.0,7.4,2,50.05,-0.08,3,2441,2463,70.51,1.41
868254,2446,7050,661,1118847683900,29.16,115.102,6451182.097,1873277.086,15.0,7.4,2,49.92,-1.87,3,2441,2463,69.86,1.4
868255,2446,7051,661,1118847684000,29.221,120.11200000000001,6451185.477999999,1873273.362,15.0,7.4,2,49.49,-6.19,3,2441,2463,69.21,1.4
868256,2446,7052,661,1118847684100,29.319000000000003,125.06200000000001,6451188.789,1873269.659,15.0,7.4,2,48.66,-10.88,3,2441,2463,68.58,1.41
868257,2446,7053,661,1118847684200,29.392,129.868,6451192.017999999,1873266.08,15.0,7.4,2,47.5,-11.2,3,2441,2463,68.01,1.43
868258,2446,7054,661,1118847684300,29.435,134.561,6451195.174,1873262.625,15.0,7.4,2,46.34,-10.89,3,2441,2463,67.46,1.46
868259,2446,7055,661,1118847684400,29.451999999999998,139.11,6451198.249,1873259.294,15.0,7.4,2,45.5,-6.2,3,2441,2463,66.96,1.47
868260,2446,7056,661,1118847684500,29.506,143.599,6451201.254,1873255.9840000002,15.0,7.4,2,45.07,-1.85,3,2441,2463,66.48,1.48
868261,2446,7057,661,1118847684600,29.561999999999998,148.082,6451204.278,1873252.6519999998,15.0,7.4,2,44.96,0.15,3,2441,2463,65.99,1.47
868262,2446,7058,661,1118847684700,29.615,152.578,6451207.302999999,1873249.321,15.0,7.4,2,44.97,0.09,3,2441,2463,65.49,1.46
868263,2446,7059,661,1118847684800,29.664,157.099,6451210.335,1873245.991,15.0,7.4,2,44.77,-3.37,3,2441,2463,64.99,1.45
868264,2446,7060,661,1118847684900,29.741,161.57,6451213.335,1873242.6519999998,15.0,7.4,2,44.34,-5.41,3,2441,2463,64.51,1.46
868265,2446,7061,661,1118847685000,29.809,165.951,6451216.348999999,1873239.312,15.0,7.4,2,44.16,-0.75,3,2441,2463,63.96,1.45
868266,2446,7062,661,1118847685100,29.831999999999997,170.31900000000002,6451219.462,1873235.994,15.0,7.4,2,44.44,6.47,3,2441,2463,63.28,1.42
868267,2446,7063,661,1118847685200,29.805999999999997,174.764,6451222.64,1873232.711,15.0,7.4,2,45.13,10.01,3,2441,2463,62.83,1.39
868268,2446,7064,661,1118847685300,29.706,179.34799999999998,6451225.8889999995,1873229.46,15.0,7.4,2,45.92,6.1,3,2441,2463,62.41,1.36
868269,2446,7065,661,1118847685400,29.533,184.007,6451229.232000001,1873226.217,15.0,7.4,2,46.33,1.29,3,2441,2463,62.13,1.34
868270,2446,7066,661,1118847685500,29.381999999999998,188.655,6451232.551,1873222.967,15.0,7.4,2,46.42,0.2,3,2441,2463,62.12,1.34
868271,2446,7067,661,1118847685600,29.230999999999998,193.3,6451235.869,1873219.718,15.0,7.4,2,46.43,-0.11,3,2441,2463,62.15,1.34
868272,2446,7068,661,1118847685700,29.081,197.93900000000002,6451239.187000001,1873216.468,15.0,7.4,2,46.44,0.33,3,2441,2463,62.18,1.34
868273,2446,7069,661,1118847685800,28.93,202.59099999999998,6451242.505,1873213.219,15.0,7.4,2,46.41,-0.6,3,2441,2463,62.21,1.34
868274,2446,7070,661,1118847685900,28.779,207.257,6451245.824,1873209.969,15.0,7.4,2,46.09,-4.93,3,2441,2463,62.24,1.35
868275,2446,7071,661,1118847686000,28.649,211.87900000000002,6451249.153,1873206.679,15.0,7.4,2,45.24,-11.2,3,2441,2463,62.12,1.37
868276,2446,7072,661,1118847686100,28.57,216.32,6451252.323,1873203.48,15.0,7.4,2,43.85,-11.2,3,2441,2463,62.01,1.41
868277,2446,7073,661,1118847686200,28.495,220.623,6451255.351,1873200.425,15.0,7.4,2,42.2,-11.2,3,2441,2463,61.84,1.47
868278,2446,7074,661,1118847686300,28.416,224.74099999999999,6451258.241,1873197.519,15.0,7.4,2,40.22,-11.2,3,2441,2463,61.67,1.53
868279,2446,7075,661,1118847686400,28.401,228.642,6451260.98,1873194.679,15.0,7.4,2,38.06,-11.2,3,2441,2463,61.48,1.62
868280,2446,7076,661,1118847686500,28.514,232.382,6451263.619,1873191.757,15.0,7.4,2,36.84,-8.2,3,2441,2463,61.49,1.67
868281,2446,7077,661,1118847686600,28.721999999999998,235.917,6451266.321,1873188.7719999999,15.0,7.4,2,36.89,9.77,3,2441,2463,61.85,1.68
868282,2446,7078,661,1118847686700,28.983,239.65900000000002,6451269.009,1873185.81,15.0,7.4,2,37.94,11.2,3,2441,2463,62.06,1.64
868283,2446,7079,661,1118847686800,29.244,243.511,6451271.698,1873182.8480000002,15.0,7.4,2,39.33,9.42,3,2441,2463,62.12,1.58
868284,2446,7080,661,1118847686900,29.505,247.56799999999998,6451274.386,1873179.8869999999,15.0,7.4,2,39.9,-0.17,3,2441,2463,61.92,1.55
868285,2446,7081,661,1118847687000,29.767,251.555,6451277.075,1873176.925,15.0,7.4,2,39.91,0.14,3,2441,2463,61.77,1.55
868286,2446,7082,661,1118847687100,30.028000000000002,255.53599999999997,6451279.762999999,1873173.9630000002,15.0,7.4,2,40.02,1.72,3,2441,2463,61.55,1.54
868287,2446,7083,661,1118847687200,30.304000000000002,259.531,6451282.427999999,1873171.004,15.0,7.4,2,40.32,4.2,3,2441,2463,61.22,1.52
868288,2446,7084,661,1118847687300,30.518,263.569,6451285.185,1873168.042,15.0,7.4,2,40.83,6.33,3,2441,2463,60.78,1.49
868289,2446,7085,661,1118847687400,30.678,267.675,6451288.031,1873165.0690000001,15.0,7.4,2,41.51,7.37,3,2441,2463,60.28,1.45
868290,2446,7086,661,1118847687500,30.79,271.869,6451290.9629999995,1873162.0790000001,15.0,7.4,2,42.19,6.54,3,2441,2463,59.74,1.42
868291,2446,7087,661,1118847687600,30.849,276.144,6451293.982999999,1873159.0780000002,15.0,7.4,2,42.62,2.81,3,2441,2463,59.13,1.39
868292,2446,7088,661,1118847687700,30.875999999999998,280.454,6451297.094,1873156.034,15.0,7.4,2,42.63,-2.45,3,2441,2463,58.48,1.37
868293,2446,7089,661,1118847687800,30.859,284.723,6451300.185,1873153.07,15.0,7.4,2,42.32,-4.95,3,2441,2463,57.98,1.37
868294,2446,7090,661,1118847687900,30.717,288.92,6451303.282000001,1873150.274,15.0,7.4,2,41.98,-2.81,3,2441,2463,57.54,1.37
868295,2446,7091,661,1118847688000,30.526999999999997,293.093,6451306.382999999,1873147.541,15.0,7.4,2,41.72,-1.28,3,2441,2463,57.0,1.37
868296,2446,7092,661,1118847688100,30.397,297.28,6451309.498,1873144.711,15.0,7.4,2,41.33,-5.07,3,2441,2463,56.32,1.36
868297,2446,7093,661,1118847688200,30.453000000000003,301.421,6451312.485,1873141.746,15.0,7.4,2,40.45,-11.2,3,2441,2463,55.62,1.38
868298,2446,7094,661,1118847688300,30.458000000000002,305.38599999999997,6451315.352999999,1873138.967,15.0,7.4,2,39.06,-11.2,3,2441,2463,55.17,1.41
868299,2446,7095,661,1118847688400,30.458000000000002,309.238,6451318.113,1873136.3,15.0,7.4,2,37.8,-10.8,3,2441,2463,54.89,1.45
868300,2446,7096,661,1118847688500,30.394000000000002,312.89,6451320.715,1873133.874,15.0,7.4,2,37.32,0.62,3,2441,2463,54.85,1.47
868301,2446,7097,661,1118847688600,30.324,316.562,6451323.402000001,1873131.375,15.0,7.4,2,37.74,9.56,3,2441,2463,54.88,1.45
868302,2446,7098,661,1118847688700,30.335,320.383,6451326.143999999,1873128.709,15.0,7.4,2,38.56,8.82,3,2441,2463,54.81,1.42
868303,2446,7099,661,1118847688800,30.366,324.339,6451328.991,1873125.914,15.0,7.4,2,38.96,0.0,3,2441,2463,54.62,1.4
868304,2446,7100,661,1118847688900,30.397,328.298,6451331.8379999995,1873123.12,15.0,7.4,2,38.53,-9.26,3,2441,2463,54.41,1.41
868305,2446,7101,661,1118847689000,30.41,332.11199999999997,6451334.579,1873120.4530000002,15.0,7.4,2,37.49,-11.2,3,2441,2463,54.35,1.45
868306,2446,7102,661,1118847689100,30.381999999999998,335.787,6451337.237000001,1873117.9230000002,15.0,7.4,2,36.51,-8.08,3,2441,2463,54.43,1.49
868307,2446,7103,661,1118847689200,30.34,339.33,6451339.786,1873115.517,15.0,7.4,2,36.26,2.44,3,2441,2463,54.64,1.51
868308,2446,7104,661,1118847689300,30.283,342.94199999999995,6451342.368,1873113.101,15.0,7.4,2,36.57,6.19,3,2441,2463,54.79,1.5
868309,2446,7105,661,1118847689400,30.226999999999997,346.62300000000005,6451345.102000001,1873110.5369999998,15.0,7.4,2,37.08,5.38,3,2441,2463,54.81,1.48
868310,2446,7106,661,1118847689500,30.169,350.339,6451347.969,1873107.846,15.0,7.4,2,38.01,9.37,3,2441,2463,54.72,1.44
868311,2446,7107,661,1118847689600,30.176,354.20099999999996,6451350.969,1873105.039,15.0,7.4,2,39.19,11.2,3,2441,2463,54.4,1.39
868312,2446,7108,661,1118847689700,30.12,358.184,6451354.116,1873102.216,15.0,7.4,2,40.5,11.2,3,2441,2463,53.91,1.33
868313,2446,7109,661,1118847689800,30.06,362.316,6451357.247,1873099.4119999998,15.0,7.4,2,41.63,6.64,3,2441,2463,53.26,1.28
868314,2446,7110,661,1118847689900,30.0,366.565,6451360.378,1873096.608,15.0,7.4,2,42.06,0.11,3,2441,2463,52.51,1.25
868315,2446,7111,661,1118847690000,29.939,370.777,6451363.509,1873093.805,15.0,7.4,2,42.0,-0.76,3,2441,2463,51.8,1.23
868316,2446,7112,661,1118847690100,29.88,375.00300000000004,6451366.6389999995,1873091.001,15.0,7.4,2,41.64,-5.43,3,2441,2463,51.07,1.23
868317,2446,7113,661,1118847690200,29.845,379.17199999999997,6451369.781,1873088.1530000002,15.0,7.4,2,40.75,-11.2,3,2441,2463,50.39,1.24
868318,2446,7114,661,1118847690300,29.831999999999997,383.161,6451372.7639999995,1873085.4209999999,15.0,7.4,2,39.29,-11.2,3,2441,2463,49.89,1.27
868319,2446,7115,661,1118847690400,29.801,387.001,6451375.607000001,1873082.844,15.0,7.4,2,37.53,-11.2,3,2441,2463,49.61,1.32
868320,2446,7116,661,1118847690500,29.755,390.691,6451378.317000001,1873080.408,15.0,7.4,2,36.03,-11.2,3,2441,2463,49.55,1.38
868321,2446,7117,661,1118847690600,29.721,394.19800000000004,6451380.874,1873078.0980000002,15.0,7.4,2,35.16,-4.99,3,2441,2463,49.71,1.41
868322,2446,7118,661,1118847690700,29.796999999999997,397.651,6451383.347,1873075.716,15.0,7.4,2,34.86,0.32,3,2441,2463,49.89,1.43
868323,2446,7119,661,1118847690800,29.879,401.12800000000004,6451385.882999999,1873073.267,15.0,7.4,2,34.91,1.35,3,2441,2463,49.96,1.43
868324,2446,7120,661,1118847690900,29.955,404.634,6451388.405,1873070.84,15.0,7.4,2,35.0,0.17,3,2441,2463,49.95,1.43
868325,2446,7121,661,1118847691000,30.029,408.139,6451390.927999999,1873068.414,15.0,7.4,2,35.01,-0.22,3,2441,2463,49.91,1.43
868326,2446,7122,661,1118847691100,30.104,411.63699999999994,6451393.45,1873065.9880000001,15.0,7.4,2,34.99,0.0,3,2441,2463,49.91,1.43
868327,2446,7123,661,1118847691200,30.179000000000002,415.13599999999997,6451395.972,1873063.561,15.0,7.4,2,34.99,0.0,3,2441,2463,49.97,1.43
868328,2446,7124,661,1118847691300,30.254,418.635,6451398.495,1873061.135,15.0,7.4,2,34.99,0.0,3,2441,2463,50.15,1.43
868329,2446,7125,661,1118847691400,30.329,422.134,6451401.017000001,1873058.708,15.0,7.4,2,34.99,0.0,3,2441,2463,50.45,1.44
868330,2446,7126,661,1118847691500,30.403000000000002,425.634,6451403.54,1873056.282,15.0,7.4,2,34.99,0.0,3,2441,2463,50.87,1.45
868331,2446,7127,661,1118847691600,30.479,429.13300000000004,6451406.062000001,1873053.855,15.0,7.4,2,34.99,0.0,3,2441,2463,51.37,1.47
868332,2446,7128,661,1118847691700,30.554000000000002,432.63199999999995,6451408.584,1873051.429,15.0,7.4,2,34.99,0.0,3,2441,2463,51.91,1.48
868333,2446,7129,661,1118847691800,30.629,436.131,6451411.107000001,1873049.0019999999,15.0,7.4,2,34.99,0.0,3,2441,2463,52.4,1.5
868334,2446,7130,661,1118847691900,30.703000000000003,439.63,6451413.629,1873046.576,15.0,7.4,2,34.99,0.03,3,2441,2463,52.77,1.51
868335,2446,7131,661,1118847692000,30.779,443.131,6451416.151000001,1873044.149,15.0,7.4,2,34.98,-0.17,3,2441,2463,53.12,1.52
868336,2446,7132,661,1118847692100,30.853,446.62800000000004,6451418.674,1873041.7230000002,15.0,7.4,2,34.97,-0.1,3,2441,2463,53.48,1.53
868337,2446,7133,661,1118847692200,30.921999999999997,450.115,6451421.203,1873039.299,15.0,7.4,2,35.06,1.46,3,2441,2463,53.85,1.54
868338,2446,7134,661,1118847692300,31.018,453.60900000000004,6451423.692000001,1873036.874,15.0,7.4,2,35.37,4.44,3,2441,2463,54.07,1.53
868339,2446,7135,661,1118847692400,31.078000000000003,457.149,6451426.249,1873034.436,15.0,7.4,2,35.94,7.27,3,2441,2463,54.1,1.51
868340,2446,7136,661,1118847692500,31.073,460.769,6451428.922,1873031.979,15.0,7.4,2,36.71,8.52,3,2441,2463,53.95,1.47
868341,2446,7137,661,1118847692600,31.016,464.48800000000006,6451431.694,1873029.5019999999,15.0,7.4,2,37.51,7.67,3,2441,2463,53.68,1.43
868342,2446,7138,661,1118847692700,30.897,468.293,6451434.566000001,1873027.0180000002,15.0,7.4,2,38.14,5.23,3,2441,2463,53.36,1.4
868343,2446,7139,661,1118847692800,30.691999999999997,472.151,6451437.562000001,1873024.535,15.0,7.4,2,38.52,2.38,3,2441,2463,53.01,1.38
868344,2446,7140,661,1118847692900,30.503,476.03,6451440.535,1873022.053,15.0,7.4,2,38.68,0.37,3,2441,2463,52.63,1.36
868345,2446,7141,661,1118847693000,30.311999999999998,479.904,6451443.509,1873019.571,15.0,7.4,2,38.7,-0.14,3,2441,2463,52.26,1.35
868346,2446,7142,661,1118847693100,30.123,483.796,6451446.482000001,1873017.0890000002,15.0,7.4,2,38.47,-3.59,3,2441,2463,51.86,1.35
868347,2446,7143,661,1118847693200,29.932,487.648,6451449.456,1873014.6069999998,15.0,7.4,2,37.9,-7.58,3,2441,2463,51.51,1.36
868348,2446,7144,661,1118847693300,29.743000000000002,491.4,6451452.429,1873012.125,15.0,7.4,2,37.27,-7.06,3,2441,2463,51.25,1.38
